Content ID,Reaction Type,Datetime,Content Type,Category,URL,Sentiment,Score
daab7b1a-fc8d-473e-bbf3-b29f4185ae56,intrigued,2020-07-14 23:28:01,video,science,https://socialbuzz.cdn.com/content/storage/daab7b1a-fc8d-473e-bbf3-b29f4185ae56,positive,45
daab7b1a-fc8d-473e-bbf3-b29f4185ae56,interested,2020-07-07 02:23:11,video,science,https://socialbuzz.cdn.com/content/storage/daab7b1a-fc8d-473e-bbf3-b29f4185ae56,positive,30
daab7b1a-fc8d-473e-bbf3-b29f4185ae56,peeking,2020-12-15 18:27:16,video,science,https://socialbuzz.cdn.com/content/storage/daab7b1a-fc8d-473e-bbf3-b29f4185ae56,neutral,35
daab7b1a-fc8d-473e-bbf3-b29f4185ae56,dislike,2020-11-26 03:30:51,video,science,https://socialbuzz.cdn.com/content/storage/daab7b1a-fc8d-473e-bbf3-b29f4185ae56,negative,10
daab7b1a-fc8d-473e-bbf3-b29f4185ae56,cherish,2020-10-23 11:51:21,video,science,https://socialbuzz.cdn.com/content/storage/daab7b1a-fc8d-473e-bbf3-b29f4185ae56,positive,70
daab7b1a-fc8d-473e-bbf3-b29f4185ae56,scared,2020-07-13 20:37:03,video,science,https://socialbuzz.cdn.com/content/storage/daab7b1a-fc8d-473e-bbf3-b29f4185ae56,negative,15
daab7b1a-fc8d-473e-bbf3-b29f4185ae56,like,2021-02-27 15:13:50,video,science,https://socialbuzz.cdn.com/content/storage/daab7b1a-fc8d-473e-bbf3-b29f4185ae56,positive,50
daab7b1a-fc8d-473e-bbf3-b29f4185ae56,worried,2021-06-11 22:04:16,video,science,https://socialbuzz.cdn.com/content/storage/daab7b1a-fc8d-473e-bbf3-b29f4185ae56,negative,12
d852b946-01e1-44fe-abd7-26198660cbdb,peeking,2021-05-02 11:56:22,GIF,food,https://socialbuzz.cdn.com/content/storage/d852b946-01e1-44fe-abd7-26198660cbdb,neutral,35
d852b946-01e1-44fe-abd7-26198660cbdb,hate,2020-06-23 11:42:19,GIF,food,https://socialbuzz.cdn.com/content/storage/d852b946-01e1-44fe-abd7-26198660cbdb,negative,5
d852b946-01e1-44fe-abd7-26198660cbdb,peeking,2021-04-17 20:46:28,GIF,food,https://socialbuzz.cdn.com/content/storage/d852b946-01e1-44fe-abd7-26198660cbdb,neutral,35
d852b946-01e1-44fe-abd7-26198660cbdb,heart,2021-05-05 22:54:45,GIF,food,https://socialbuzz.cdn.com/content/storage/d852b946-01e1-44fe-abd7-26198660cbdb,positive,60
d852b946-01e1-44fe-abd7-26198660cbdb,hate,2020-07-09 07:52:46,GIF,food,https://socialbuzz.cdn.com/content/storage/d852b946-01e1-44fe-abd7-26198660cbdb,negative,5
d852b946-01e1-44fe-abd7-26198660cbdb,adore,2020-11-08 01:04:14,GIF,food,https://socialbuzz.cdn.com/content/storage/d852b946-01e1-44fe-abd7-26198660cbdb,positive,72
d852b946-01e1-44fe-abd7-26198660cbdb,scared,2020-08-09 00:26:51,GIF,food,https://socialbuzz.cdn.com/content/storage/d852b946-01e1-44fe-abd7-26198660cbdb,negative,15
d852b946-01e1-44fe-abd7-26198660cbdb,hate,2021-05-09 23:18:48,GIF,food,https://socialbuzz.cdn.com/content/storage/d852b946-01e1-44fe-abd7-26198660cbdb,negative,5
d852b946-01e1-44fe-abd7-26198660cbdb,cherish,2020-08-12 22:52:05,GIF,food,https://socialbuzz.cdn.com/content/storage/d852b946-01e1-44fe-abd7-26198660cbdb,positive,70
d852b946-01e1-44fe-abd7-26198660cbdb,super love,2020-06-29 15:40:22,GIF,food,https://socialbuzz.cdn.com/content/storage/d852b946-01e1-44fe-abd7-26198660cbdb,positive,75
d852b946-01e1-44fe-abd7-26198660cbdb,super love,2021-02-12 04:04:06,GIF,food,https://socialbuzz.cdn.com/content/storage/d852b946-01e1-44fe-abd7-26198660cbdb,positive,75
d852b946-01e1-44fe-abd7-26198660cbdb,disgust,2020-09-10 10:21:40,GIF,food,https://socialbuzz.cdn.com/content/storage/d852b946-01e1-44fe-abd7-26198660cbdb,negative,0
c59e27e9-0439-4699-8ea0-5e93f662a05d,adore,2021-02-02 15:29:19,GIF,fitness,https://socialbuzz.cdn.com/content/storage/c59e27e9-0439-4699-8ea0-5e93f662a05d,positive,72
78713905-362f-4a87-9671-adab5f1e0e67,peeking,2020-10-08 00:01:27,audio,dogs,https://socialbuzz.cdn.com/content/storage/78713905-362f-4a87-9671-adab5f1e0e67,neutral,35
78713905-362f-4a87-9671-adab5f1e0e67,dislike,2020-11-02 14:17:38,audio,dogs,https://socialbuzz.cdn.com/content/storage/78713905-362f-4a87-9671-adab5f1e0e67,negative,10
78713905-362f-4a87-9671-adab5f1e0e67,love,2021-01-30 12:11:33,audio,dogs,https://socialbuzz.cdn.com/content/storage/78713905-362f-4a87-9671-adab5f1e0e67,positive,65
78713905-362f-4a87-9671-adab5f1e0e67,dislike,2020-11-19 02:52:01,audio,dogs,https://socialbuzz.cdn.com/content/storage/78713905-362f-4a87-9671-adab5f1e0e67,negative,10
78713905-362f-4a87-9671-adab5f1e0e67,hate,2020-09-05 16:12:45,audio,dogs,https://socialbuzz.cdn.com/content/storage/78713905-362f-4a87-9671-adab5f1e0e67,negative,5
78713905-362f-4a87-9671-adab5f1e0e67,super love,2021-01-24 04:05:18,audio,dogs,https://socialbuzz.cdn.com/content/storage/78713905-362f-4a87-9671-adab5f1e0e67,positive,75
78713905-362f-4a87-9671-adab5f1e0e67,intrigued,2021-01-03 16:13:36,audio,dogs,https://socialbuzz.cdn.com/content/storage/78713905-362f-4a87-9671-adab5f1e0e67,positive,45
78713905-362f-4a87-9671-adab5f1e0e67,heart,2020-09-27 07:20:20,audio,dogs,https://socialbuzz.cdn.com/content/storage/78713905-362f-4a87-9671-adab5f1e0e67,positive,60
78713905-362f-4a87-9671-adab5f1e0e67,heart,2020-06-20 12:57:00,audio,dogs,https://socialbuzz.cdn.com/content/storage/78713905-362f-4a87-9671-adab5f1e0e67,positive,60
78713905-362f-4a87-9671-adab5f1e0e67,like,2021-02-24 16:29:27,audio,dogs,https://socialbuzz.cdn.com/content/storage/78713905-362f-4a87-9671-adab5f1e0e67,positive,50
78713905-362f-4a87-9671-adab5f1e0e67,indifferent,2020-10-24 01:22:36,audio,dogs,https://socialbuzz.cdn.com/content/storage/78713905-362f-4a87-9671-adab5f1e0e67,neutral,20
78713905-362f-4a87-9671-adab5f1e0e67,adore,2020-09-10 05:43:57,audio,dogs,https://socialbuzz.cdn.com/content/storage/78713905-362f-4a87-9671-adab5f1e0e67,positive,72
78713905-362f-4a87-9671-adab5f1e0e67,hate,2020-09-14 13:06:35,audio,dogs,https://socialbuzz.cdn.com/content/storage/78713905-362f-4a87-9671-adab5f1e0e67,negative,5
78713905-362f-4a87-9671-adab5f1e0e67,like,2021-03-16 02:53:07,audio,dogs,https://socialbuzz.cdn.com/content/storage/78713905-362f-4a87-9671-adab5f1e0e67,positive,50
78713905-362f-4a87-9671-adab5f1e0e67,adore,2021-02-10 00:11:24,audio,dogs,https://socialbuzz.cdn.com/content/storage/78713905-362f-4a87-9671-adab5f1e0e67,positive,72
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,cherish,2020-11-23 23:23:52,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,positive,70
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,disgust,2020-07-15 19:23:08,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,negative,0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,dislike,2021-05-07 10:48:24,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,negative,10
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,interested,2021-01-03 05:06:08,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,positive,30
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,peeking,2021-05-24 12:57:45,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,neutral,35
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,super love,2021-04-28 04:25:18,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,positive,75
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,worried,2021-05-30 22:03:32,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,negative,12
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,disgust,2021-02-12 16:04:02,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,negative,0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,love,2020-08-06 13:05:27,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,positive,65
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,adore,2020-11-17 22:30:50,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,positive,72
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,peeking,2020-10-04 07:12:29,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,neutral,35
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,love,2020-08-07 18:37:48,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,positive,65
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,super love,2020-09-03 02:48:11,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,positive,75
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,like,2021-03-03 11:50:53,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,positive,50
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,adore,2020-11-21 19:43:38,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,positive,72
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,heart,2021-01-13 12:01:55,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,positive,60
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,indifferent,2020-09-18 16:47:00,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,neutral,20
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,disgust,2020-06-25 05:15:12,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,negative,0
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,scared,2020-10-28 10:48:18,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,negative,15
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,want,2021-06-12 12:35:57,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,positive,70
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,want,2021-06-04 06:51:50,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,positive,70
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,super love,2021-06-01 10:13:08,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,positive,75
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,indifferent,2021-04-13 05:39:21,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,neutral,20
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,intrigued,2020-07-20 11:51:35,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,positive,45
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,scared,2020-10-25 05:14:27,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,negative,15
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,scared,2020-10-03 00:44:46,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,negative,15
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,like,2020-08-11 00:46:08,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,positive,50
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,worried,2021-02-18 06:15:59,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,negative,12
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,worried,2020-10-26 13:41:42,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,negative,12
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,hate,2021-02-03 02:15:05,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,negative,5
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,intrigued,2020-06-27 11:08:48,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,positive,45
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,cherish,2020-09-26 21:14:37,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,positive,70
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,peeking,2021-05-20 01:32:56,video,culture,https://socialbuzz.cdn.com/content/storage/5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,neutral,35
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,disgust,2021-05-17 13:47:25,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,negative,0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,intrigued,2020-07-25 09:28:22,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,positive,45
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,indifferent,2021-01-11 07:28:46,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,neutral,20
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,scared,2020-12-28 14:51:39,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,negative,15
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,intrigued,2020-11-19 22:02:00,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,positive,45
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,intrigued,2020-09-17 11:30:03,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,positive,45
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,want,2021-02-11 00:15:20,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,positive,70
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,love,2020-09-22 16:59:13,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,positive,65
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,interested,2020-11-19 02:03:53,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,positive,30
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,intrigued,2021-01-04 12:16:12,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,positive,45
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,want,2021-06-05 07:34:15,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,positive,70
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,interested,2020-12-21 17:41:01,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,positive,30
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,intrigued,2020-12-01 02:45:43,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,positive,45
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,hate,2020-11-19 19:37:00,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,negative,5
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,love,2020-10-05 08:54:39,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,positive,65
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,peeking,2020-10-19 17:26:39,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,neutral,35
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,super love,2020-06-27 06:28:56,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,positive,75
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,super love,2021-04-12 19:27:05,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,positive,75
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,disgust,2021-04-29 18:04:17,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,negative,0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,like,2020-08-29 14:26:09,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,positive,50
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,interested,2020-12-23 07:13:25,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,positive,30
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,interested,2020-09-22 04:48:44,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,positive,30
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,interested,2020-10-23 01:01:44,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,positive,30
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,peeking,2021-06-16 11:01:57,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,neutral,35
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,peeking,2021-05-27 01:38:07,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,neutral,35
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,indifferent,2020-11-21 14:32:59,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,neutral,20
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,dislike,2021-02-04 22:17:56,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,negative,10
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,peeking,2020-09-18 23:48:05,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,neutral,35
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,cherish,2021-03-25 04:33:26,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,positive,70
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,adore,2021-06-16 08:16:48,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,positive,72
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,cherish,2021-04-10 22:12:09,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,positive,70
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,disgust,2020-12-15 03:05:33,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,negative,0
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,intrigued,2020-10-19 21:32:46,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,positive,45
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,cherish,2021-05-20 04:14:41,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,positive,70
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,interested,2020-08-19 21:53:27,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,positive,30
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,intrigued,2021-03-17 00:43:52,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,positive,45
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,scared,2020-07-02 12:52:52,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,negative,15
ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,intrigued,2021-03-05 17:00:37,GIF,soccer,https://socialbuzz.cdn.com/content/storage/ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,positive,45
026973ef-4b73-4901-9160-bc9e04516057,interested,2021-04-17 04:47:55,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,positive,30
026973ef-4b73-4901-9160-bc9e04516057,heart,2020-12-19 12:17:27,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,positive,60
026973ef-4b73-4901-9160-bc9e04516057,love,2020-11-27 03:06:16,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,positive,65
026973ef-4b73-4901-9160-bc9e04516057,want,2021-01-07 10:24:20,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,positive,70
026973ef-4b73-4901-9160-bc9e04516057,interested,2020-08-21 13:35:04,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,positive,30
026973ef-4b73-4901-9160-bc9e04516057,super love,2020-10-06 09:10:59,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,positive,75
026973ef-4b73-4901-9160-bc9e04516057,want,2020-10-07 18:13:22,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,positive,70
026973ef-4b73-4901-9160-bc9e04516057,hate,2020-11-03 05:25:42,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,negative,5
026973ef-4b73-4901-9160-bc9e04516057,love,2021-04-02 07:27:56,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,positive,65
026973ef-4b73-4901-9160-bc9e04516057,interested,2021-03-14 05:40:43,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,positive,30
026973ef-4b73-4901-9160-bc9e04516057,want,2021-04-10 15:19:33,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,positive,70
026973ef-4b73-4901-9160-bc9e04516057,intrigued,2021-05-30 08:54:24,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,positive,45
026973ef-4b73-4901-9160-bc9e04516057,heart,2021-03-16 15:52:11,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,positive,60
026973ef-4b73-4901-9160-bc9e04516057,like,2020-11-01 05:54:05,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,positive,50
026973ef-4b73-4901-9160-bc9e04516057,love,2021-03-22 15:50:47,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,positive,65
026973ef-4b73-4901-9160-bc9e04516057,intrigued,2020-10-31 07:30:10,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,positive,45
026973ef-4b73-4901-9160-bc9e04516057,adore,2020-10-14 07:33:22,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,positive,72
026973ef-4b73-4901-9160-bc9e04516057,interested,2020-11-23 13:56:32,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,positive,30
026973ef-4b73-4901-9160-bc9e04516057,interested,2020-12-21 16:29:54,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,positive,30
026973ef-4b73-4901-9160-bc9e04516057,heart,2020-12-19 23:12:17,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,positive,60
026973ef-4b73-4901-9160-bc9e04516057,adore,2020-10-20 13:38:23,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,positive,72
026973ef-4b73-4901-9160-bc9e04516057,like,2021-05-24 13:11:09,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,positive,50
026973ef-4b73-4901-9160-bc9e04516057,disgust,2020-12-27 23:36:09,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,negative,0
026973ef-4b73-4901-9160-bc9e04516057,indifferent,2021-05-03 17:58:20,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,neutral,20
026973ef-4b73-4901-9160-bc9e04516057,adore,2021-06-07 07:05:10,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,positive,72
